           1   1.0000999999999999E-002   0.0000000000000000        0.0000000000000000     
           2   2.0001000000000001E-002   0.0000000000000000        0.0000000000000000     
           3   3.0001000000000000E-002   0.0000000000000000        0.0000000000000000     
           4   4.0001000000000002E-002   0.0000000000000000        0.0000000000000000     
           5   5.0000999999999997E-002   0.0000000000000000        0.0000000000000000     
           6   6.0000999999999999E-002   0.0000000000000000        0.0000000000000000     
           7   7.0000999999999994E-002   0.0000000000000000        0.0000000000000000     
           8   8.0001000000000003E-002   0.0000000000000000        0.0000000000000000     
           9   9.0000999999999998E-002   0.0000000000000000        0.0000000000000000     
          10  0.10000100000000001        0.0000000000000000        0.0000000000000000     
          11  0.11000100000000000        0.0000000000000000        0.0000000000000000     
          12  0.12000100000000000        0.0000000000000000        0.0000000000000000     
          13  0.13000100000000001        0.0000000000000000        0.0000000000000000     
          14  0.14000099999999999        0.0000000000000000        0.0000000000000000     
          15  0.15000100000000000        0.0000000000000000        9.9999999999999995E-008
          16  0.16000100000000000        0.0000000000000000        5.9999999999999997E-007
          17  0.17000100000000001        0.0000000000000000        1.3999999999999999E-006
          18  0.18000099999999999        0.0000000000000000        2.6000000000000001E-006
          19  0.19000100000000000        0.0000000000000000        4.1999999999999996E-006
          20  0.20000100000000001        0.0000000000000000        6.2999999999999998E-006
          21  0.21000099999999999        0.0000000000000000        8.8000000000000004E-006
          22  0.22000100000000000        0.0000000000000000        1.1800000000000001E-005
          23  0.23000100000000001        0.0000000000000000        1.5299999999999999E-005
          24  0.24000099999999999        0.0000000000000000        1.9199999999999999E-005
          25  0.25000099999999997        0.0000000000000000        2.3600000000000001E-005
          26  0.26000099999999998        0.0000000000000000        2.8500000000000002E-005
          27  0.27000099999999999        0.0000000000000000        3.3899999999999997E-005
          28  0.27914035999999998        0.0000000000000000        2.9528106650938287E-003
          29  0.28499999999999998        6.0274011548497918E-003   4.8242508632707721E-003
          30  0.28865099999999999        9.7829290740319725E-003   5.9902999999999996E-003
          31  0.29099999999999998        1.2199180808394853E-002   8.9445485040214340E-003
          32  0.29699999999999999        1.8370960461939912E-002   1.6490521694369965E-002
          33  0.30299999999999999        2.4542740115484976E-002   2.4036494884718498E-002
          34  0.30730099999999999        2.9614309999999994E-002   2.9445700000000002E-002
          35  0.30900000000000000        3.1839999999999993E-002   3.1792096434316366E-002
          36  0.31500000000000000        3.9699999999999992E-002   4.0078369892761409E-002
          37  0.32595099999999999        5.1864829999999966E-002   5.5202200000000000E-002
          38  0.32600000000000001        5.1929999999999997E-002   5.5281423935656868E-002
          39  0.33100000000000002        5.8579999999999993E-002   6.3365499002681000E-002
          40  0.33600000000000002        6.5700000000000008E-002   7.1449574069705146E-002
          41  0.34100000000000003        7.4700000000000058E-002   7.9533649136729279E-002
          42  0.34460099999999999        8.1181800000000026E-002   8.5355799999999996E-002
          43  0.34599999999999997        8.3639999999999992E-002   8.7843709587131336E-002
          44  0.35199999999999998        9.4079999999999983E-002   9.8513800739946353E-002
          45  0.35599999999999998       0.10080000000000000       0.10562719484182305     
          46  0.36099999999999999       0.11322000000000000       0.11451893746916890     
          47  0.36325099999999999       0.11641641999999999       0.11852200000000000     
          48  0.36599999999999999       0.12139999999999999       0.12503779329758713     
          49  0.37100000000000000       0.13285999999999998       0.13688899973190349     
          50  0.37600000000000000       0.14101999999999998       0.14874020616621988     
          51  0.38000000000000000       0.15029999999999999       0.15822117131367297     
          52  0.38190099999999999       0.15490041999999996       0.16272700000000001     
          53  0.38500000000000001       0.16239999999999999       0.16578944343163543     
          54  0.38900000000000001       0.16839999999999999       0.16974225844504026     
          55  0.39400000000000002       0.17781999999999998       0.17468327721179627     
          56  0.39800000000000002       0.18933999999999998       0.17863609222520110     
          57  0.40055099999999999       0.19738605999999989       0.18115700000000001     
          58  0.40300000000000002       0.20488000000000001       0.18794499769437009     
          59  0.40699999999999997       0.21447999999999992       0.19903196820375332     
          60  0.41099999999999998       0.22135999999999995       0.21011893871313669     
          61  0.41599999999999998       0.23086000000000001       0.22397765184986593     
          62  0.41871100000000000       0.23861346000000003       0.23149184611260057     
          63  0.41920099999999999       0.24001485999999997       0.23285000000000000     
